seed	experiment	feature_set	domain	class	precision	recall	f1	support
63	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41916167664670656	0.3265940902021773	0.36713286713286714	643.0
63	multiclass_domain	structure	cnn_news	human	0.44839449541284404	0.6080870917573873	0.5161716171617162	643.0
64	multiclass_domain	structure	cnn_news	gemma2_9b	0.380718954248366	0.36180124223602483	0.37101910828025475	644.0
64	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4550898203592814	0.3545878693623639	0.3986013986013986	643.0
64	multiclass_domain	structure	cnn_news	human	0.46511627906976744	0.5909797822706065	0.5205479452054794	643.0
65	multiclass_domain	structure	cnn_news	gemma2_9b	0.38961038961038963	0.3265940902021773	0.3553299492385787	643.0
65	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44664031620553357	0.3514774494556765	0.39338555265448216	643.0
65	multiclass_domain	structure	cnn_news	human	0.4576271186440678	0.6288819875776398	0.5297580117724002	644.0
66	multiclass_domain	structure	cnn_news	gemma2_9b	0.35185185185185186	0.3245341614906832	0.3376413570274637	644.0
66	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4246031746031746	0.3328149300155521	0.37314734088927637	643.0
66	multiclass_domain	structure	cnn_news	human	0.4362980769230769	0.5645412130637636	0.4922033898305085	643.0
67	multiclass_domain	structure	cnn_news	gemma2_9b	0.3822525597269625	0.3483670295489891	0.3645240032546786	643.0
67	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40038684719535783	0.32142857142857145	0.35658914728682173	644.0
67	multiclass_domain	structure	cnn_news	human	0.4546553808948005	0.5847589424572317	0.5115646258503401	643.0
68	multiclass_domain	structure	cnn_news	gemma2_9b	0.3973727422003284	0.37636080870917576	0.3865814696485623	643.0
68	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43248945147679324	0.3188180404354588	0.36705461056401073	643.0
68	multiclass_domain	structure	cnn_news	human	0.4628099173553719	0.6086956521739131	0.5258215962441315	644.0
69	multiclass_domain	structure	cnn_news	gemma2_9b	0.4161184210526316	0.39346811819595645	0.4044764188649081	643.0
69	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4372549019607843	0.3468118195956454	0.3868169991326973	643.0
69	multiclass_domain	structure	cnn_news	human	0.48645320197044334	0.6133540372670807	0.5425824175824175	644.0
70	multiclass_domain	structure	cnn_news	gemma2_9b	0.3840947546531303	0.35303265940902023	0.3679092382495948	643.0
70	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40551181102362205	0.3203732503888025	0.3579496090356212	643.0
70	multiclass_domain	structure	cnn_news	human	0.46329723225030084	0.5978260869565217	0.5220338983050847	644.0
71	multiclass_domain	structure	cnn_news	gemma2_9b	0.4035714285714286	0.3514774494556765	0.37572734829592686	643.0
71	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43667296786389415	0.358695652173913	0.3938618925831202	644.0
71	multiclass_domain	structure	cnn_news	human	0.47443519619500596	0.6205287713841369	0.5377358490566038	643.0
72	multiclass_domain	structure	cnn_news	gemma2_9b	0.41652892561983473	0.391304347826087	0.4035228182546037	644.0
72	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4528301886792453	0.3359253499222395	0.38571428571428573	643.0
72	multiclass_domain	structure	cnn_news	human	0.4634433962264151	0.6111975116640747	0.5271629778672032	643.0
73	multiclass_domain	structure	cnn_news	gemma2_9b	0.3902027027027027	0.359253499222395	0.3740890688259109	643.0
73	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.39832285115303984	0.2954898911353033	0.3392857142857143	643.0
73	multiclass_domain	structure	cnn_news	human	0.4738675958188153	0.6335403726708074	0.5421926910299003	644.0
74	multiclass_domain	structure	cnn_news	gemma2_9b	0.3961267605633803	0.3499222395023328	0.37159372419488024	643.0
74	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42115768463073855	0.328149300155521	0.3688811188811189	643.0
74	multiclass_domain	structure	cnn_news	human	0.45760743321718933	0.6118012422360248	0.5235880398671097	644.0
75	multiclass_domain	structure	cnn_news	gemma2_9b	0.38200339558573854	0.34937888198757766	0.36496350364963503	644.0
75	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4327485380116959	0.3452566096423017	0.38408304498269896	643.0
75	multiclass_domain	structure	cnn_news	human	0.46497584541062803	0.5987558320373251	0.5234534330387491	643.0
76	multiclass_domain	structure	cnn_news	gemma2_9b	0.3697916666666667	0.3312597200622084	0.3494667760459393	643.0
76	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41040462427745666	0.3307453416149068	0.3662940670679278	644.0
76	multiclass_domain	structure	cnn_news	human	0.45269461077844314	0.5878693623639192	0.5115020297699594	643.0
77	multiclass_domain	structure	cnn_news	gemma2_9b	0.3623931623931624	0.32919254658385094	0.3449959316517494	644.0
77	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41412213740458015	0.33748055987558323	0.3718937446443873	643.0
77	multiclass_domain	structure	cnn_news	human	0.45554202192448234	0.5816485225505443	0.5109289617486339	643.0
78	multiclass_domain	structure	cnn_news	gemma2_9b	0.38599348534201955	0.36858475894245724	0.37708830548926014	643.0
78	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42769857433808556	0.32608695652173914	0.3700440528634361	644.0
78	multiclass_domain	structure	cnn_news	human	0.47393939393939394	0.6080870917573873	0.5326975476839237	643.0
79	multiclass_domain	structure	cnn_news	gemma2_9b	0.3760129659643436	0.3608087091757387	0.3682539682539683	643.0
79	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41041666666666665	0.3059006211180124	0.3505338078291815	644.0
79	multiclass_domain	structure	cnn_news	human	0.47058823529411764	0.609642301710731	0.5311653116531165	643.0
80	multiclass_domain	structure	cnn_news	gemma2_9b	0.3985890652557319	0.35093167701863354	0.37324525185796864	644.0
80	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42412451361867703	0.3390357698289269	0.37683664649956783	643.0
80	multiclass_domain	structure	cnn_news	human	0.47820965842167257	0.6314152410575428	0.5442359249329759	643.0
81	multiclass_domain	structure	cnn_news	gemma2_9b	0.384375	0.38258164852255055	0.38347622759158223	643.0
81	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4260869565217391	0.30434782608695654	0.35507246376811596	644.0
81	multiclass_domain	structure	cnn_news	human	0.4493975903614458	0.5800933125972006	0.506449422946368	643.0
82	multiclass_domain	structure	cnn_news	gemma2_9b	0.3884297520661157	0.3654743390357698	0.3766025641025641	643.0
82	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41929133858267714	0.3312597200622084	0.37011294526498695	643.0
82	multiclass_domain	structure	cnn_news	human	0.4749082007343941	0.6024844720496895	0.5311430527036276	644.0
83	multiclass_domain	structure	cnn_news	gemma2_9b	0.38925081433224756	0.37169517884914466	0.38027048528241847	643.0
83	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41416309012875535	0.3001555209953344	0.3480613165013526	643.0
83	multiclass_domain	structure	cnn_news	human	0.4611764705882353	0.6086956521739131	0.5247657295850067	644.0
84	multiclass_domain	structure	cnn_news	gemma2_9b	0.3938356164383562	0.35769828926905134	0.37489812550937246	643.0
84	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4243027888446215	0.3312597200622084	0.3720524017467249	643.0
84	multiclass_domain	structure	cnn_news	human	0.4786729857819905	0.6273291925465838	0.543010752688172	644.0
85	multiclass_domain	structure	cnn_news	gemma2_9b	0.37390029325513197	0.3965785381026439	0.3849056603773585	643.0
85	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4533333333333333	0.31726283048211507	0.37328453796889294	643.0
85	multiclass_domain	structure	cnn_news	human	0.4674185463659148	0.5791925465838509	0.5173370319001387	644.0
86	multiclass_domain	structure	cnn_news	gemma2_9b	0.38061041292639136	0.32919254658385094	0.3530391340549542	644.0
86	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41064638783269963	0.3359253499222395	0.369546621043627	643.0
86	multiclass_domain	structure	cnn_news	human	0.4651711924439197	0.6127527216174183	0.5288590604026846	643.0
87	multiclass_domain	structure	cnn_news	gemma2_9b	0.36904761904761907	0.3856920684292379	0.37718631178707224	643.0
87	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.425764192139738	0.30326594090202175	0.3542234332425068	643.0
87	multiclass_domain	structure	cnn_news	human	0.4725	0.5869565217391305	0.5235457063711911	644.0
88	multiclass_domain	structure	cnn_news	gemma2_9b	0.379073756432247	0.34316770186335405	0.3602281988590057	644.0
88	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43761996161228406	0.3545878693623639	0.3917525773195876	643.0
88	multiclass_domain	structure	cnn_news	human	0.47336561743341404	0.6080870917573873	0.5323349217154527	643.0
89	multiclass_domain	structure	cnn_news	gemma2_9b	0.3806921675774135	0.3250388802488336	0.35067114093959734	643.0
89	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40950639853747717	0.3483670295489891	0.3764705882352941	643.0
89	multiclass_domain	structure	cnn_news	human	0.4592326139088729	0.59472049689441	0.5182679296346414	644.0
90	multiclass_domain	structure	cnn_news	gemma2_9b	0.35657686212361334	0.3499222395023328	0.3532182103610675	643.0
90	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4294117647058823	0.34006211180124224	0.37954939341421146	644.0
90	multiclass_domain	structure	cnn_news	human	0.45754119138149557	0.5614307931570762	0.5041899441340782	643.0
91	multiclass_domain	structure	cnn_news	gemma2_9b	0.3821656050955414	0.37325038880248834	0.3776553894571204	643.0
91	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4451345755693582	0.3343701399688958	0.38188277087033745	643.0
91	multiclass_domain	structure	cnn_news	human	0.4590964590964591	0.5838509316770186	0.5140123034859877	644.0
92	multiclass_domain	structure	cnn_news	gemma2_9b	0.3825136612021858	0.3265940902021773	0.3523489932885906	643.0
92	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4057971014492754	0.3483670295489891	0.37489539748953976	643.0
92	multiclass_domain	structure	cnn_news	human	0.47406513872135103	0.610248447204969	0.5336048879837068	644.0
93	multiclass_domain	structure	cnn_news	gemma2_9b	0.36317567567567566	0.3343701399688958	0.3481781376518219	643.0
93	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4080808080808081	0.3136645962732919	0.3546971027216857	644.0
93	multiclass_domain	structure	cnn_news	human	0.45077105575326215	0.5909797822706065	0.5114401076716016	643.0
94	multiclass_domain	structure	cnn_news	gemma2_9b	0.404553415061296	0.359253499222395	0.3805601317957166	643.0
94	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4402390438247012	0.343701399688958	0.3860262008733624	643.0
94	multiclass_domain	structure	cnn_news	human	0.46557759626604434	0.6195652173913043	0.5316455696202531	644.0
95	multiclass_domain	structure	cnn_news	gemma2_9b	0.402046783625731	0.4276827371695179	0.41446872645064053	643.0
95	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43115124153498874	0.29704510108864696	0.35174953959484345	643.0
95	multiclass_domain	structure	cnn_news	human	0.45952677459526775	0.5729813664596274	0.5100207325501037	644.0
96	multiclass_domain	structure	cnn_news	gemma2_9b	0.3527397260273973	0.3198757763975155	0.3355048859934853	644.0
96	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.39738805970149255	0.3312597200622084	0.361323155216285	643.0
96	multiclass_domain	structure	cnn_news	human	0.445679012345679	0.5614307931570762	0.4969029593943565	643.0
97	multiclass_domain	structure	cnn_news	gemma2_9b	0.38528896672504376	0.3421461897356143	0.3624382207578254	643.0
97	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4547169811320755	0.374805598755832	0.41091219096334186	643.0
97	multiclass_domain	structure	cnn_news	human	0.45958986731001206	0.5916149068322981	0.5173116089613035	644.0
98	multiclass_domain	structure	cnn_news	gemma2_9b	0.3981762917933131	0.40746500777604977	0.4027671022290546	643.0
98	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4703476482617587	0.35769828926905134	0.40636042402826855	643.0
98	multiclass_domain	structure	cnn_news	human	0.4789272030651341	0.5822981366459627	0.5255781359495445	644.0
99	multiclass_domain	structure	cnn_news	gemma2_9b	0.3795275590551181	0.374805598755832	0.37715179968701096	643.0
99	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42291666666666666	0.31521739130434784	0.3612099644128114	644.0
99	multiclass_domain	structure	cnn_news	human	0.47607361963190187	0.6034214618973561	0.532235939643347	643.0
0	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.45161290322580644	0.06422018348623854	0.11244979919678715	218.0
0	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5874125874125874	0.7706422018348624	0.6666666666666666	218.0
0	multiclass_domain	structure	euro_court_cases	human	0.49554896142433236	0.7660550458715596	0.6018018018018018	218.0
1	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.4117647058823529	0.06422018348623854	0.1111111111111111	218.0
1	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5986394557823129	0.8073394495412844	0.6875	218.0
1	multiclass_domain	structure	euro_court_cases	human	0.4938650306748466	0.7385321100917431	0.5919117647058824	218.0
2	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.43333333333333335	0.05963302752293578	0.10483870967741936	218.0
2	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5919732441471572	0.8119266055045872	0.6847195357833655	218.0
2	multiclass_domain	structure	euro_court_cases	human	0.5076923076923077	0.7568807339449541	0.6077348066298343	218.0
3	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.391304347826087	0.04128440366972477	0.07468879668049792	218.0
3	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6262975778546713	0.8302752293577982	0.7140039447731755	218.0
3	multiclass_domain	structure	euro_court_cases	human	0.5146198830409356	0.8073394495412844	0.6285714285714286	218.0
4	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.35	0.03211009174311927	0.058823529411764705	218.0
4	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6481481481481481	0.8027522935779816	0.7172131147540983	218.0
4	multiclass_domain	structure	euro_court_cases	human	0.5082417582417582	0.8486238532110092	0.6357388316151202	218.0
5	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.37037037037037035	0.045871559633027525	0.08163265306122448	218.0
5	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6007067137809188	0.7798165137614679	0.6786427145708582	218.0
5	multiclass_domain	structure	euro_court_cases	human	0.4941860465116279	0.7798165137614679	0.604982206405694	218.0
6	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.375	0.08256880733944955	0.13533834586466165	218.0
6	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5677655677655677	0.7110091743119266	0.6313645621181263	218.0
6	multiclass_domain	structure	euro_court_cases	human	0.46546546546546547	0.7110091743119266	0.5626134301270418	218.0
7	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.39285714285714285	0.05045871559633028	0.08943089430894309	218.0
7	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6	0.8119266055045872	0.6900584795321637	218.0
7	multiclass_domain	structure	euro_court_cases	human	0.4954682779456193	0.7522935779816514	0.5974499089253188	218.0
8	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.4	0.07339449541284404	0.12403100775193798	218.0
8	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6254545454545455	0.7889908256880734	0.6977687626774848	218.0
8	multiclass_domain	structure	euro_court_cases	human	0.5073746312684366	0.7889908256880734	0.6175942549371634	218.0
9	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.4864864864864865	0.08256880733944955	0.1411764705882353	218.0
9	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5927152317880795	0.8211009174311926	0.6884615384615385	218.0
9	multiclass_domain	structure	euro_court_cases	human	0.5301587301587302	0.7660550458715596	0.626641651031895	218.0
10	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.4090909090909091	0.04128440366972477	0.075	218.0
10	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.6357142857142857	0.8165137614678899	0.714859437751004	218.0
10	multiclass_domain	structure	euro_court_cases	human	0.4914772727272727	0.7935779816513762	0.6070175438596491	218.0
11	multiclass_domain	structure	euro_court_cases	gemma2_9b	0.37142857142857144	0.05963302752293578	0.10276679841897234	218.0
11	multiclass_domain	structure	euro_court_cases	gpt-4o-mini	0.5924657534246576	0.7935779816513762	0.6784313725490196	218.0
